Filter: 25 Hz low pass,,,,,
beat#,Time,ECG catheter,Pressure,Temperature,Total Volume
18,14.024,4.54,-2.69,40.78,102.03
18,14.028,4.44,-2.86,40.79,103.42
18,14.032,4.39,-2.98,40.79,105.03
18,14.036,4.38,-3.04,40.79,106.82
18,14.04,4.43,-3.05,40.8,108.78
18,14.044,4.51,-3.03,40.8,110.91
18,14.048,4.61,-2.98,40.8,113.21
18,14.052,4.72,-2.9,40.8,115.73
18,14.056,4.84,-2.82,40.8,118.47
18,14.06,4.95,-2.72,40.79,121.41
18,14.064,5.04,-2.62,40.79,124.5
18,14.068,5.12,-2.53,40.79,127.63
18,14.072,5.18,-2.45,40.8,130.67
18,14.076,5.2,-2.37,40.8,133.51
18,14.08,5.19,-2.32,40.8,136.07
18,14.084,5.13,-2.27,40.8,138.34
18,14.088,5.05,-2.24,40.8,140.33
18,14.092,4.94,-2.2,40.79,142.1
18,14.096,4.83,-2.16,40.79,143.71
18,14.1,4.75,-2.11,40.79,145.22
18,14.104,4.72,-2.05,40.79,146.65
18,14.108,4.77,-1.98,40.79,148.02
18,14.112,4.89,-1.9,40.78,149.34
18,14.116,5.08,-1.82,40.78,150.6
18,14.12,5.32,-1.74,40.78,151.82
18,14.124,5.58,-1.66,40.78,152.99
18,14.128,5.81,-1.59,40.77,154.1
18,14.132,5.99,-1.52,40.77,155.16
18,14.136,6.07,-1.46,40.77,156.13
18,14.14,6.03,-1.4,40.77,157.01
18,14.144,5.89,-1.35,40.77,157.82
18,14.148,5.66,-1.31,40.77,158.55
18,14.152,5.39,-1.27,40.77,159.26
18,14.156,5.13,-1.25,40.77,159.96
18,14.16,4.95,-1.24,40.77,160.67
18,14.164,4.86,-1.23,40.77,161.38
18,14.168,4.83,-1.23,40.77,162.07
18,14.172,4.8,-1.23,40.77,162.71
18,14.176,4.69,-1.23,40.76,163.27
18,14.18,4.45,-1.24,40.76,163.73
18,14.184,4.06,-1.25,40.76,164.1
18,14.188,3.57,-1.26,40.76,164.38
18,14.192,3.11,-1.26,40.76,164.58
18,14.196,2.8,-1.25,40.76,164.75
18,14.2,2.75,-1.23,40.76,164.89
18,14.204,3.01,-1.2,40.76,165.03
18,14.208,3.54,-1.17,40.76,165.19
18,14.212,4.23,-1.13,40.76,165.4
18,14.216,5.03,-1.09,40.76,165.66
18,14.22,5.8,-1.06,40.75,166.01
18,14.224,6.34,-1.02,40.75,166.44
18,14.228,6.44,-0.97,40.75,166.99
18,14.232,5.9,-0.9,40.74,167.68
18,14.236,4.76,-0.81,40.74,168.53
18,14.24,3.38,-0.69,40.73,169.59
18,14.244,2.42,-0.55,40.73,170.92
18,14.248,2.63,-0.39,40.72,172.55
18,14.252,4.4,-0.22,40.72,174.5
18,14.256,7.35,-0.04,40.72,176.76
18,14.26,10.21,0.15,40.72,179.26
18,14.264,11.13,0.33,40.72,181.91
18,14.268,8.62,0.53,40.72,184.6
18,14.272,2.52,0.74,40.72,187.21
18,14.276,-5.28,0.96,40.72,189.65
18,14.28,-10.94,1.18,40.72,191.86
18,14.284,-9.85,1.39,40.72,193.85
18,14.288,1.53,1.59,40.72,195.64
18,14.292,23.89,1.79,40.72,197.34
18,14.296,53.97,2,40.72,199.02
18,14.3,85.15,2.22,40.72,200.75
18,14.304,109.29,2.49,40.72,202.51
19,14.308,119.42,2.81,40.72,204.19
19,14.312,112.27,3.21,40.72,205.55
19,14.316,89.38,3.73,40.71,206.28
19,14.32,56.58,4.4,40.71,206.08
19,14.324,21.9,5.29,40.71,204.74
19,14.328,-7.13,6.48,40.7,202.28
19,14.332,-25.81,8.05,40.7,198.93
19,14.336,-33.24,10.06,40.7,195.14
19,14.34,-31.91,12.57,40.7,191.47
19,14.344,-26.13,15.56,40.69,188.44
19,14.348,-20.07,18.98,40.68,186.36
19,14.352,-16.42,22.71,40.66,185.28
19,14.356,-15.86,26.64,40.64,185
19,14.36,-17.48,30.65,40.61,185.12
19,14.364,-19.7,34.65,40.59,185.23
19,14.368,-21.16,38.58,40.57,185.01
19,14.372,-21.26,42.41,40.56,184.35
19,14.376,-20.18,46.13,40.55,183.3
19,14.38,-18.55,49.73,40.55,182.05
19,14.384,-16.98,53.18,40.54,180.76
19,14.388,-15.85,56.45,40.53,179.54
19,14.392,-15.19,59.47,40.51,178.39
19,14.396,-14.82,62.19,40.5,177.25
19,14.4,-14.53,64.56,40.49,176.01
19,14.404,-14.17,66.57,40.48,174.65
19,14.408,-13.73,68.22,40.48,173.2
19,14.412,-13.24,69.57,40.48,171.77
19,14.416,-12.77,70.67,40.48,170.46
19,14.42,-12.31,71.59,40.47,169.32
19,14.424,-11.88,72.38,40.47,168.36
19,14.428,-11.5,73.09,40.47,167.47
19,14.432,-11.17,73.74,40.46,166.55
19,14.436,-10.87,74.34,40.46,165.5
19,14.44,-10.61,74.89,40.45,164.28
19,14.444,-10.37,75.4,40.45,162.92
19,14.448,-10.16,75.85,40.45,161.48
19,14.452,-9.96,76.24,40.45,160
19,14.456,-9.78,76.58,40.46,158.51
19,14.46,-9.62,76.87,40.46,156.99
19,14.464,-9.49,77.12,40.46,155.39
19,14.468,-9.4,77.33,40.45,153.68
19,14.472,-9.35,77.52,40.45,151.82
19,14.476,-9.33,77.69,40.45,149.85
19,14.48,-9.35,77.85,40.44,147.83
19,14.484,-9.39,78,40.44,145.81
19,14.488,-9.47,78.15,40.44,143.83
19,14.492,-9.56,78.29,40.44,141.89
19,14.496,-9.67,78.43,40.44,139.98
19,14.5,-9.8,78.57,40.44,138.04
19,14.504,-9.94,78.71,40.44,136.02
19,14.508,-10.09,78.84,40.44,133.9
19,14.512,-10.25,78.97,40.44,131.7
19,14.516,-10.42,79.11,40.43,129.44
19,14.52,-10.6,79.24,40.43,127.16
19,14.524,-10.8,79.39,40.43,124.91
19,14.528,-11.01,79.54,40.43,122.71
19,14.532,-11.25,79.69,40.43,120.56
19,14.536,-11.5,79.85,40.43,118.49
19,14.54,-11.76,80,40.43,116.47
19,14.544,-12.05,80.15,40.43,114.52
19,14.548,-12.37,80.3,40.43,112.63
19,14.552,-12.73,80.44,40.43,110.78
19,14.556,-13.11,80.57,40.43,108.98
19,14.56,-13.52,80.71,40.43,107.2
19,14.564,-13.94,80.85,40.43,105.43
19,14.568,-14.35,80.98,40.43,103.67
19,14.572,-14.74,81.11,40.43,101.92
19,14.576,-15.14,81.24,40.43,100.19
19,14.58,-15.58,81.35,40.43,98.49
19,14.584,-16.11,81.44,40.43,96.83
19,14.588,-16.72,81.49,40.43,95.21
19,14.592,-17.39,81.49,40.43,93.64
19,14.596,-17.98,81.44,40.44,92.11
19,14.6,-18.29,81.33,40.44,90.65
19,14.604,-18.08,81.17,40.44,89.28
19,14.608,-17.1,80.94,40.44,88.03
19,14.612,-15.19,80.65,40.44,86.93
19,14.616,-12.35,80.3,40.44,85.97
19,14.62,-8.72,79.85,40.44,85.11
19,14.624,-4.58,79.3,40.44,84.33
19,14.628,-0.29,78.56,40.44,83.58
19,14.632,3.77,77.55,40.44,82.87
19,14.636,7.33,76.14,40.45,82.29
19,14.64,10.2,74.19,40.46,81.95
19,14.644,12.35,71.56,40.47,82.01
19,14.648,13.82,68.16,40.48,82.58
19,14.652,14.74,63.97,40.5,83.71
19,14.656,15.21,59.06,40.52,85.31
19,14.66,15.33,53.63,40.53,87.18
19,14.664,15.19,47.94,40.55,89.04
19,14.668,14.83,42.28,40.57,90.62
19,14.672,14.29,36.92,40.58,91.7
19,14.676,13.64,32.06,40.6,92.21
19,14.68,12.9,27.78,40.61,92.21
19,14.684,12.13,24.07,40.62,91.86
19,14.688,11.35,20.84,40.63,91.38
19,14.692,10.59,17.98,40.65,90.96
19,14.696,9.85,15.38,40.66,90.72
19,14.7,9.14,12.97,40.67,90.69
19,14.704,8.45,10.72,40.68,90.84
19,14.708,7.8,8.64,40.69,91.09
19,14.712,7.19,6.76,40.7,91.39
19,14.716,6.63,5.1,40.71,91.7
19,14.72,6.15,3.64,40.72,92.01
19,14.724,5.75,2.39,40.73,92.35
19,14.728,5.41,1.31,40.73,92.74
19,14.732,5.13,0.38,40.74,93.18
19,14.736,4.89,-0.42,40.74,93.68
19,14.74,4.68,-1.11,40.75,94.23
19,14.744,4.49,-1.69,40.75,94.82
19,14.748,4.31,-2.16,40.75,95.48
19,14.752,4.16,-2.55,40.76,96.25
19,14.756,4.04,-2.85,40.76,97.2
19,14.76,3.96,-3.07,40.76,98.39
19,14.764,3.94,-3.22,40.77,99.85
19,14.768,3.98,-3.31,40.77,101.59
19,14.772,4.06,-3.35,40.77,103.58
19,14.776,4.19,-3.35,40.77,105.77
19,14.78,4.34,-3.31,40.77,108.11
19,14.784,4.5,-3.25,40.77,110.56
19,14.788,4.66,-3.17,40.77,113.12
19,14.792,4.81,-3.08,40.78,115.79
19,14.796,4.94,-2.98,40.78,118.58
19,14.8,5.04,-2.89,40.78,121.5
19,14.804,5.12,-2.8,40.78,124.5
19,14.808,5.16,-2.71,40.78,127.5
19,14.812,5.17,-2.64,40.78,130.4
19,14.816,5.14,-2.58,40.78,133.09
19,14.82,5.09,-2.53,40.78,135.47
19,14.824,5.02,-2.49,40.78,137.5
19,14.828,4.95,-2.45,40.78,139.19
19,14.832,4.92,-2.41,40.78,140.59
19,14.836,4.95,-2.36,40.78,141.81
19,14.84,5.06,-2.31,40.78,142.93
19,14.844,5.25,-2.25,40.78,144.05
19,14.848,5.53,-2.19,40.78,145.21
19,14.852,5.87,-2.12,40.78,146.43
19,14.856,6.25,-2.05,40.77,147.67
19,14.86,6.62,-1.98,40.77,148.9
19,14.864,6.96,-1.92,40.76,150.05
19,14.868,7.23,-1.86,40.76,151.09
19,14.872,7.4,-1.81,40.76,151.99
19,14.876,7.47,-1.76,40.75,152.75
19,14.88,7.45,-1.71,40.75,153.4
19,14.884,7.36,-1.66,40.75,153.97
19,14.888,7.27,-1.61,40.74,154.51
19,14.892,7.21,-1.56,40.74,155.04
19,14.896,7.23,-1.53,40.73,155.59
19,14.9,7.31,-1.51,40.73,156.15
19,14.904,7.42,-1.51,40.73,156.7
19,14.908,7.46,-1.51,40.73,157.21
19,14.912,7.36,-1.53,40.73,157.64
19,14.916,7.05,-1.54,40.74,157.98
19,14.92,6.55,-1.54,40.74,158.23
19,14.924,5.92,-1.54,40.74,158.42
19,14.928,5.3,-1.53,40.75,158.57
19,14.932,4.83,-1.51,40.75,158.73
19,14.936,4.61,-1.48,40.75,158.92
19,14.94,4.67,-1.46,40.75,159.16
19,14.944,4.95,-1.44,40.75,159.43
19,14.948,5.4,-1.41,40.75,159.72
19,14.952,5.92,-1.39,40.75,160
19,14.956,6.4,-1.35,40.75,160.28
19,14.96,6.66,-1.31,40.75,160.57
19,14.964,6.45,-1.27,40.75,160.93
19,14.968,5.58,-1.22,40.75,161.43
19,14.972,4.08,-1.15,40.74,162.15
19,14.976,2.36,-1.07,40.74,163.16
19,14.98,1.17,-0.97,40.74,164.52
19,14.984,1.34,-0.84,40.73,166.21
19,14.988,3.31,-0.69,40.73,168.23
19,14.992,6.63,-0.51,40.73,170.51
19,14.996,9.81,-0.33,40.73,172.98
19,15,10.77,-0.15,40.72,175.56
19,15.004,7.76,0.03,40.72,178.19
19,15.008,0.63,0.18,40.72,180.8
19,15.012,-8.41,0.32,40.72,183.32
19,15.016,-14.85,0.45,40.72,185.68
19,15.02,-13.17,0.57,40.72,187.82
19,15.024,0.97,0.7,40.72,189.68
19,15.028,28.57,0.84,40.72,191.23
19,15.032,66.01,1,40.73,192.51
19,15.036,105.5,1.2,40.73,193.59
19,15.04,137.23,1.45,40.73,194.55
20,15.044,152.5,1.76,40.72,195.48
20,15.048,146.76,2.14,40.71,196.38
20,15.052,121.18,2.6,40.71,197.12
20,15.056,82.23,3.18,40.7,197.51
20,15.06,39.42,3.92,40.7,197.29
20,15.064,2.08,4.89,40.7,196.23
20,15.068,-23.46,6.15,40.7,194.25
20,15.072,-35.35,7.81,40.7,191.46
20,15.076,-35.94,9.9,40.7,188.19
20,15.08,-30.07,12.48,40.69,184.87
20,15.084,-22.85,15.52,40.69,181.98
20,15.088,-17.89,18.97,40.67,179.87
20,15.092,-16.48,22.71,40.66,178.65
20,15.096,-17.89,26.64,40.64,178.23
20,15.1,-20.39,30.64,40.62,178.31
20,15.104,-22.31,34.61,40.6,178.51
20,15.108,-22.76,38.51,40.58,178.52
20,15.112,-21.77,42.29,40.56,178.15
20,15.116,-19.96,45.97,40.55,177.37
20,15.12,-18.08,49.51,40.53,176.27
20,15.124,-16.64,52.9,40.52,174.98
20,15.128,-15.77,56.1,40.5,173.62
20,15.132,-15.31,59.05,40.49,172.23
20,15.136,-15.02,61.7,40.48,170.82
20,15.14,-14.69,64.01,40.47,169.36
20,15.144,-14.28,65.97,40.47,167.87
20,15.148,-13.81,67.59,40.46,166.41
20,15.152,-13.32,68.91,40.46,165.07
20,15.156,-12.85,69.98,40.46,163.95
20,15.16,-12.4,70.88,40.46,163.06
20,15.164,-11.98,71.64,40.46,162.37
20,15.168,-11.61,72.33,40.45,161.75
20,15.172,-11.29,72.95,40.45,161.06
20,15.176,-11,73.52,40.44,160.18
20,15.18,-10.74,74.06,40.44,159.03
20,15.184,-10.52,74.55,40.44,157.66
20,15.188,-10.31,74.99,40.45,156.13
20,15.192,-10.13,75.39,40.45,154.55
20,15.196,-9.98,75.73,40.46,152.98
20,15.2,-9.85,76.02,40.46,151.43
20,15.204,-9.76,76.27,40.45,149.87
20,15.208,-9.7,76.48,40.45,148.25
20,15.212,-9.67,76.66,40.45,146.49
20,15.216,-9.66,76.81,40.44,144.58
20,15.22,-9.69,76.95,40.44,142.54
20,15.224,-9.73,77.08,40.44,140.41
20,15.228,-9.8,77.2,40.44,138.27
20,15.232,-9.91,77.32,40.44,136.17
20,15.236,-10.05,77.44,40.44,134.11
20,15.24,-10.22,77.57,40.44,132.09
20,15.244,-10.41,77.69,40.44,130.07
20,15.248,-10.61,77.82,40.44,128.01
20,15.252,-10.82,77.94,40.44,125.89
20,15.256,-11.04,78.06,40.44,123.74
20,15.26,-11.25,78.18,40.44,121.56
20,15.264,-11.47,78.31,40.44,119.42
20,15.268,-11.71,78.43,40.44,117.35
20,15.272,-11.96,78.57,40.44,115.35
20,15.276,-12.23,78.7,40.44,113.43
20,15.28,-12.53,78.83,40.43,111.57
20,15.284,-12.87,78.97,40.43,109.74
20,15.288,-13.23,79.11,40.43,107.93
20,15.292,-13.63,79.24,40.42,106.14
20,15.296,-14.06,79.38,40.42,104.37
20,15.3,-14.51,79.51,40.42,102.63
20,15.304,-14.96,79.64,40.42,100.93
20,15.308,-15.4,79.76,40.42,99.26
20,15.312,-15.83,79.87,40.42,97.62
20,15.316,-16.25,79.98,40.42,96
20,15.32,-16.68,80.06,40.43,94.4
20,15.324,-17.11,80.11,40.43,92.83
20,15.328,-17.54,80.14,40.43,91.31
20,15.332,-17.91,80.12,40.43,89.87
20,15.336,-18.12,80.05,40.43,88.51
20,15.34,-18,79.92,40.44,87.27
20,15.344,-17.36,79.73,40.44,86.13
20,15.348,-16.04,79.48,40.44,85.09
20,15.352,-13.94,79.15,40.44,84.12
20,15.356,-11.07,78.73,40.44,83.19
20,15.36,-7.55,78.19,40.44,82.3
20,15.364,-3.62,77.47,40.44,81.47
20,15.368,0.42,76.49,40.44,80.75
20,15.372,4.27,75.13,40.45,80.23
20,15.376,7.69,73.26,40.46,80.02
20,15.38,10.52,70.74,40.47,80.21
20,15.384,12.68,67.48,40.48,80.84
20,15.388,14.18,63.46,40.5,81.9
20,15.392,15.09,58.72,40.51,83.25
20,15.396,15.49,53.45,40.53,84.74
20,15.4,15.46,47.89,40.55,86.16
20,15.404,15.11,42.31,40.56,87.33
20,15.408,14.53,36.99,40.58,88.13
20,15.412,13.79,32.12,40.6,88.52
20,15.416,12.97,27.81,40.61,88.55
20,15.42,12.13,24.05,40.63,88.31
20,15.424,11.3,20.78,40.64,87.93
20,15.428,10.51,17.89,40.65,87.53
20,15.432,9.75,15.26,40.66,87.18
20,15.436,9.02,12.83,40.67,86.93
20,15.44,8.31,10.57,40.68,86.78
20,15.444,7.62,8.47,40.68,86.73
20,15.448,6.96,6.57,40.69,86.78
20,15.452,6.36,4.88,40.7,86.91
20,15.456,5.83,3.41,40.7,87.14
20,15.46,5.39,2.14,40.71,87.45
20,15.464,5.02,1.05,40.71,87.84
20,15.468,4.73,0.12,40.71,88.28
20,15.472,4.51,-0.68,40.72,88.75
20,15.476,4.33,-1.36,40.72,89.22
20,15.48,4.18,-1.93,40.72,89.72
20,15.484,4.07,-2.4,40.72,90.26
20,15.488,3.98,-2.78,40.72,90.91
20,15.492,3.93,-3.08,40.73,91.75
20,15.496,3.92,-3.3,40.73,92.82
20,15.5,3.95,-3.46,40.73,94.19
20,15.504,4.03,-3.57,40.73,95.85
20,15.508,4.16,-3.62,40.73,97.77
20,15.512,4.32,-3.64,40.73,99.88
20,15.516,4.5,-3.61,40.73,102.12
20,15.52,4.69,-3.56,40.73,104.43
20,15.524,4.88,-3.49,40.73,106.78
20,15.528,5.05,-3.41,40.73,109.17
20,15.532,5.2,-3.32,40.73,111.63
20,15.536,5.32,-3.23,40.73,114.18
20,15.54,5.41,-3.14,40.73,116.82
20,15.544,5.48,-3.06,40.73,119.53
20,15.548,5.51,-2.98,40.74,122.23
20,15.552,5.52,-2.9,40.74,124.82
20,15.556,5.51,-2.83,40.74,127.22
20,15.56,5.48,-2.76,40.74,129.38
20,15.564,5.43,-2.71,40.74,131.26
20,15.568,5.37,-2.66,40.73,132.9
20,15.572,5.31,-2.61,40.73,134.36
20,15.576,5.25,-2.58,40.73,135.7
20,15.58,5.22,-2.54,40.73,136.98
20,15.584,5.23,-2.49,40.73,138.22
20,15.588,5.29,-2.43,40.73,139.43
20,15.592,5.42,-2.36,40.73,140.58
20,15.596,5.63,-2.28,40.73,141.66
20,15.6,5.9,-2.19,40.73,142.66
20,15.604,6.22,-2.1,40.72,143.59
20,15.608,6.55,-2.02,40.72,144.48
20,15.612,6.85,-1.96,40.71,145.36
20,15.616,7.1,-1.91,40.71,146.25
20,15.62,7.28,-1.87,40.7,147.16
20,15.624,7.41,-1.85,40.7,148.07
20,15.628,7.52,-1.83,40.7,148.92
20,15.632,7.66,-1.82,40.69,149.68
20,15.636,7.84,-1.8,40.69,150.28
20,15.64,8.06,-1.78,40.69,150.71
20,15.644,8.24,-1.76,40.69,150.94
20,15.648,8.31,-1.75,40.69,151.01
20,15.652,8.17,-1.74,40.69,150.95
20,15.656,7.79,-1.74,40.7,150.82
20,15.66,7.19,-1.74,40.7,150.68
20,15.664,6.46,-1.74,40.71,150.59
20,15.668,5.75,-1.75,40.71,150.59
20,15.672,5.22,-1.75,40.71,150.72
20,15.676,4.96,-1.75,40.71,150.96
20,15.68,4.98,-1.75,40.7,151.3
20,15.684,5.25,-1.73,40.7,151.68
20,15.688,5.67,-1.72,40.7,152.08
20,15.692,6.17,-1.69,40.7,152.45
20,15.696,6.61,-1.66,40.7,152.79
20,15.7,6.79,-1.62,40.71,153.12
20,15.704,6.46,-1.58,40.71,153.51
20,15.708,5.45,-1.53,40.72,154.01
20,15.712,3.86,-1.48,40.72,154.71
20,15.716,2.18,-1.4,40.72,155.68
20,15.72,1.23,-1.3,40.72,156.94
20,15.724,1.84,-1.18,40.72,158.53
20,15.728,4.29,-1.04,40.71,160.42
20,15.732,7.92,-0.88,40.71,162.6
20,15.736,11.01,-0.71,40.7,165.03
20,15.74,11.35,-0.53,40.7,167.64
20,15.744,7.36,-0.36,40.7,170.36
20,15.748,-0.72,-0.2,40.71,173.1
20,15.752,-10.08,-0.04,40.71,175.78
20,15.756,-15.7,0.1,40.71,178.3
20,15.76,-11.88,0.23,40.72,180.59
20,15.764,5.4,0.36,40.72,182.61
20,15.768,36.35,0.48,40.72,184.32
20,15.772,76.3,0.61,40.72,185.77
20,15.776,116.56,0.78,40.72,187
20,15.78,146.89,0.99,40.72,188.08
21,15.784,158.85,1.27,40.72,189.05
21,15.788,148.77,1.64,40.72,189.89
21,15.792,119.01,2.1,40.71,190.52
21,15.796,77.13,2.69,40.7,190.75
21,15.8,33.22,3.43,40.7,190.38
21,15.804,-3.42,4.38,40.69,189.21
21,15.808,-27.06,5.62,40.69,187.15
21,15.812,-36.71,7.23,40.69,184.31
21,15.816,-35.5,9.28,40.69,180.96
21,15.82,-28.71,11.8,40.69,177.52
21,15.824,-21.49,14.8,40.68,174.44
21,15.828,-17.12,18.21,40.67,172.11
21,15.832,-16.47,21.94,40.65,170.71
21,15.836,-18.45,25.87,40.62,170.19
21,15.84,-21.16,29.88,40.59,170.28
21,15.844,-22.97,33.88,40.57,170.62
21,15.848,-23.14,37.81,40.55,170.85
21,15.852,-21.88,41.62,40.53,170.75
21,15.856,-19.92,45.3,40.52,170.25
21,15.86,-18.02,48.83,40.51,169.4
21,15.864,-16.63,52.21,40.51,168.35
21,15.868,-15.83,55.39,40.51,167.22
21,15.872,-15.41,58.32,40.5,166.07
21,15.876,-15.11,60.97,40.49,164.89
21,15.88,-14.75,63.29,40.48,163.64
21,15.884,-14.3,65.26,40.47,162.3
21,15.888,-13.79,66.9,40.46,160.92
21,15.892,-13.28,68.23,40.45,159.57
21,15.896,-12.77,69.32,40.45,158.37
21,15.9,-12.29,70.22,40.45,157.38
21,15.904,-11.82,70.98,40.45,156.6
21,15.908,-11.39,71.66,40.44,155.93
21,15.912,-11.01,72.29,40.44,155.23
21,15.916,-10.67,72.87,40.44,154.36
21,15.92,-10.37,73.42,40.44,153.21
21,15.924,-10.11,73.93,40.43,151.78
21,15.928,-9.87,74.38,40.43,150.13
21,15.932,-9.67,74.77,40.43,148.36
21,15.936,-9.49,75.11,40.43,146.57
21,15.94,-9.34,75.39,40.43,144.84
21,15.944,-9.24,75.62,40.43,143.18
21,15.948,-9.19,75.81,40.43,141.55
21,15.952,-9.18,75.98,40.43,139.88
21,15.956,-9.22,76.12,40.43,138.14
21,15.96,-9.3,76.26,40.43,136.3
21,15.964,-9.4,76.39,40.43,134.35
21,15.968,-9.52,76.51,40.43,132.35
21,15.972,-9.65,76.62,40.43,130.31
21,15.976,-9.79,76.73,40.42,128.26
21,15.98,-9.94,76.83,40.42,126.23
21,15.984,-10.11,76.93,40.42,124.2
21,15.988,-10.29,77.03,40.42,122.16
21,15.992,-10.49,77.13,40.42,120.1
21,15.996,-10.72,77.23,40.42,118.03
21,16,-10.96,77.34,40.42,115.94
21,16.004,-11.23,77.45,40.42,113.87
21,16.008,-11.51,77.57,40.42,111.82
21,16.012,-11.81,77.68,40.42,109.83
21,16.016,-12.12,77.78,40.42,107.9
21,16.02,-12.44,77.88,40.42,106.03
21,16.024,-12.79,77.98,40.42,104.22
21,16.028,-13.17,78.07,40.42,102.46
21,16.032,-13.59,78.17,40.42,100.74
21,16.036,-14.08,78.27,40.42,99.03
21,16.04,-14.62,78.37,40.42,97.33
21,16.044,-15.21,78.48,40.42,95.61
21,16.048,-15.8,78.59,40.42,93.88
21,16.052,-16.36,78.7,40.41,92.16
21,16.056,-16.83,78.82,40.41,90.47
21,16.06,-17.15,78.92,40.41,88.88
21,16.064,-17.31,78.99,40.41,87.42
21,16.068,-17.29,78.99,40.42,86.14
21,16.072,-17.09,78.92,40.42,85.05
21,16.076,-16.7,78.78,40.42,84.12
21,16.08,-16.06,78.57,40.42,83.31
21,16.084,-15.1,78.34,40.42,82.54
21,16.088,-13.69,78.1,40.42,81.75
21,16.092,-11.74,77.86,40.43,80.88
21,16.096,-9.21,77.54,40.43,79.94
21,16.1,-6.12,77.02,40.43,78.97
21,16.104,-2.6,76.11,40.42,78.07
21,16.108,1.14,74.58,40.41,77.37
21,16.112,4.83,72.25,40.41,76.97
21,16.116,8.21,69,40.41,76.97
21,16.12,11.08,64.83,40.42,77.39
21,16.124,13.3,59.88,40.44,78.18
21,16.128,14.8,54.39,40.47,79.24
21,16.132,15.62,48.67,40.51,80.43
21,16.136,15.84,43.02,40.54,81.58
21,16.14,15.6,37.68,40.57,82.54
21,16.144,15.02,32.84,40.59,83.23
21,16.148,14.23,28.53,40.61,83.6
21,16.152,13.35,24.75,40.62,83.68
21,16.156,12.44,21.41,40.62,83.53
21,16.16,11.56,18.41,40.63,83.26
21,16.164,10.73,15.67,40.64,82.95
21,16.168,9.93,13.14,40.65,82.67
21,16.172,9.15,10.8,40.67,82.46
21,16.176,8.39,8.66,40.68,82.34
21,16.18,7.64,6.72,40.69,82.3
21,16.184,6.91,5,40.7,82.31
21,16.188,6.23,3.5,40.7,82.37
21,16.192,5.61,2.19,40.7,82.48
21,16.196,5.08,1.06,40.7,82.63
21,16.2,4.64,0.09,40.7,82.85
21,16.204,4.3,-0.75,40.7,83.12
21,16.208,4.04,-1.47,40.71,83.43
21,16.212,3.85,-2.08,40.71,83.79
21,16.216,3.71,-2.59,40.71,84.16
21,16.22,3.62,-2.99,40.72,84.57
21,16.224,3.55,-3.31,40.72,85.05
21,16.228,3.53,-3.54,40.72,85.68
21,16.232,3.54,-3.7,40.72,86.53
21,16.236,3.59,-3.8,40.72,87.69
21,16.24,3.7,-3.86,40.72,89.19
21,16.244,3.87,-3.87,40.72,91.04
21,16.248,4.07,-3.86,40.73,93.18
21,16.252,4.31,-3.82,40.74,95.55
21,16.256,4.57,-3.76,40.74,98.04
21,16.26,4.82,-3.69,40.75,100.57
21,16.264,5.04,-3.61,40.75,103.1
21,16.268,5.24,-3.52,40.75,105.61
21,16.272,5.41,-3.44,40.75,108.12
21,16.276,5.54,-3.35,40.75,110.66
21,16.28,5.64,-3.27,40.75,113.25
21,16.284,5.7,-3.19,40.74,115.87
21,16.288,5.72,-3.12,40.74,118.49
21,16.292,5.72,-3.05,40.74,121.03
21,16.296,5.69,-2.99,40.74,123.45
21,16.3,5.66,-2.94,40.74,125.67
21,16.304,5.63,-2.89,40.74,127.66
21,16.308,5.62,-2.83,40.73,129.43
21,16.312,5.62,-2.76,40.73,131
21,16.316,5.64,-2.69,40.73,132.4
21,16.32,5.65,-2.62,40.72,133.69
21,16.324,5.65,-2.54,40.72,134.88
21,16.328,5.63,-2.47,40.72,136.01
21,16.332,5.61,-2.41,40.71,137.09
21,16.336,5.6,-2.35,40.71,138.09
21,16.34,5.62,-2.31,40.7,139.03
21,16.344,5.67,-2.28,40.7,139.89
21,16.348,5.76,-2.25,40.7,140.66
21,16.352,5.87,-2.21,40.7,141.34
21,16.356,5.98,-2.18,40.71,141.93
21,16.36,6.07,-2.15,40.71,142.44
21,16.364,6.13,-2.12,40.71,142.88
21,16.368,6.2,-2.1,40.71,143.27
21,16.372,6.29,-2.08,40.71,143.6
21,16.376,6.43,-2.07,40.71,143.89
21,16.38,6.61,-2.07,40.71,144.15
21,16.384,6.77,-2.08,40.71,144.37
21,16.388,6.86,-2.08,40.71,144.55
21,16.392,6.8,-2.07,40.71,144.7
21,16.396,6.54,-2.06,40.72,144.84
21,16.4,6.12,-2.05,40.72,144.97
21,16.404,5.62,-2.02,40.71,145.11
21,16.408,5.2,-2,40.71,145.26
21,16.412,4.98,-1.98,40.71,145.42
21,16.416,5.06,-1.95,40.71,145.56
21,16.42,5.44,-1.93,40.71,145.68
21,16.424,6.02,-1.92,40.71,145.77
21,16.428,6.73,-1.9,40.71,145.86
21,16.432,7.48,-1.88,40.71,145.99
21,16.436,8.12,-1.86,40.72,146.21
21,16.44,8.47,-1.83,40.72,146.57
21,16.444,8.27,-1.79,40.72,147.09
21,16.448,7.33,-1.74,40.72,147.79
21,16.452,5.72,-1.68,40.72,148.67
21,16.456,3.9,-1.59,40.72,149.75
21,16.46,2.72,-1.49,40.72,151.04
21,16.464,3.06,-1.37,40.72,152.57
21,16.468,5.34,-1.23,40.72,154.37
